ISO3,Year,Month,Total,Domestic,International,Total_OS,ADM_name,Date,Name,Type
ARM,2011,1,,,,108.9950397,Armenia,2011-01-03,New Year's Day (Day 3),Public holiday
ARM,2011,1,,,,108.9950397,Armenia,2011-01-04,New Year's Day (Day 4),Public holiday
ARM,2011,1,,,,108.9950397,Armenia,2011-01-05,Christmas Eve,Public holiday
ARM,2011,1,,,,108.9950397,Armenia,2011-01-06,Christmas Day,Public holiday
ARM,2011,1,,,,108.9950397,Armenia,2011-01-07,Christmas Remembrance Day,Public holiday
ARM,2011,1,,,,108.9950397,Armenia,2011-01-28,Army Day,Public holiday
ARM,2011,3,,,,97.306,Armenia,2011-03-03,Feast of Saint Vartan,Observance
ARM,2011,3,,,,97.306,Armenia,2011-03-08,International Women's Day,Public holiday
ARM,2011,4,,,,112.474,Armenia,2011-04-07,Motherhood and Beauty Day,Observance
ARM,2011,4,,,,112.474,Armenia,2011-04-22,Good Friday,Observance
ARM,2011,4,,,,112.474,Armenia,2011-04-23,Holy Saturday,Observance
ARM,2011,4,,,,112.474,Armenia,2011-04-24,Easter Sunday,Observance
ARM,2011,4,,,,112.474,Armenia,2011-04-25,Easter Monday,Observance
ARM,2011,4,,,,112.474,Armenia,2011-04-24,Genocide Remembrance Day,Public holiday
ARM,2011,5,,,,122.956,Armenia,2011-05-08,Yerkrapah Day,Observance
ARM,2011,5,,,,122.956,Armenia,2011-05-01,Labour Day/May Day,Public holiday
ARM,2011,5,,,,122.956,Armenia,2011-05-09,Victory and Peace Day,Public holiday
ARM,2011,5,,,,122.956,Armenia,2011-05-28,Republic Day,Public holiday
ARM,2011,6,,,,143.098,Armenia,2011-06-01,Children's Day,Observance
ARM,2011,6,,,,143.098,Armenia,2011-06-19,Fathers' Day,Observance
ARM,2011,7,,,,182.039,Armenia,2011-07-05,Constitution Day,Public holiday
ARM,2011,7,,,,182.039,Armenia,2011-07-31,Vardavar,Public holiday
ARM,2011,8,,,,198.969,,,,
ARM,2011,9,,,,155.375,Armenia,2011-09-01,Knowledge and Literature Day,Observance
ARM,2011,9,,,,155.375,Armenia,2011-09-21,Independence Day,Public holiday
ARM,2011,10,,,,141.707,Armenia,2011-10-08,Translators' Day,Observance
ARM,2011,10,,,,141.707,Armenia,2011-10-31,Halloween,Observance
ARM,2011,11,,,,123.086,,,,
ARM,2011,12,,,,126.143,Armenia,2011-12-07,Spitak Remembrance Day,Observance
ARM,2011,12,,,,126.143,Armenia,2011-12-31,New Year's Eve,Public holiday
ARM,2012,1,,,,109.867,Armenia,2012-01-01,New Year's Day,Public holiday
ARM,2012,1,,,,109.867,Armenia,2012-01-02,New Year's Day (Day 2),Public holiday
ARM,2012,1,,,,109.867,Armenia,2012-01-03,New Year's Day (Day 3),Public holiday
ARM,2012,1,,,,109.867,Armenia,2012-01-04,New Year's Day (Day 4),Public holiday
ARM,2012,1,,,,109.867,Armenia,2012-01-05,Christmas Eve,Public holiday
ARM,2012,1,,,,109.867,Armenia,2012-01-06,Christmas Day,Public holiday
ARM,2012,1,,,,109.867,Armenia,2012-01-07,Christmas Remembrance Day,Public holiday
ARM,2012,1,,,,109.867,Armenia,2012-01-28,Army Day,Public holiday
ARM,2012,2,,,,91.013,Armenia,2012-02-14,Valentine's Day,Observance
ARM,2012,2,,,,91.013,Armenia,2012-02-16,Feast of Saint Vartan,Observance
ARM,2012,3,,,,102.01,Armenia,2012-03-08,International Women's Day,Public holiday
ARM,2012,4,,,,126.595,Armenia,2012-04-06,Good Friday,Observance
ARM,2012,4,,,,126.595,Armenia,2012-04-07,Holy Saturday,Observance
ARM,2012,4,,,,126.595,Armenia,2012-04-07,Motherhood and Beauty Day,Observance
ARM,2012,4,,,,126.595,Armenia,2012-04-08,Easter Sunday,Observance
ARM,2012,4,,,,126.595,Armenia,2012-04-09,Easter Monday,Observance
ARM,2012,4,,,,126.595,Armenia,2012-04-24,Genocide Remembrance Day,Public holiday
ARM,2012,5,,,,133.009,Armenia,2012-05-08,Yerkrapah Day,Observance
ARM,2012,5,,,,133.009,Armenia,2012-05-01,Labour Day/May Day,Public holiday
ARM,2012,5,,,,133.009,Armenia,2012-05-09,Victory and Peace Day,Public holiday
ARM,2012,5,,,,133.009,Armenia,2012-05-28,Republic Day,Public holiday
ARM,2012,6,,,,153.839,Armenia,2012-06-01,Children's Day,Observance
ARM,2012,6,,,,153.839,Armenia,2012-06-17,Fathers' Day,Observance
ARM,2012,7,,,,186.649,Armenia,2012-07-05,Constitution Day,Public holiday
ARM,2012,7,,,,186.649,Armenia,2012-07-15,Vardavar,Public holiday
ARM,2012,8,,,,205.444,,,,
ARM,2012,9,,,,162.852,Armenia,2012-09-01,Knowledge and Literature Day,Observance
ARM,2012,9,,,,162.852,Armenia,2012-09-21,Independence Day,Public holiday
ARM,2012,10,,,,150.588,Armenia,2012-10-13,Translators' Day,Observance
ARM,2012,10,,,,150.588,Armenia,2012-10-31,Halloween,Observance
ARM,2012,11,,,,129.786,,,,
ARM,2012,12,,,,136.383,Armenia,2012-12-07,Spitak Remembrance Day,Observance
ARM,2012,12,,,,136.383,Armenia,2012-12-31,New Year's Eve,Public holiday
ARM,2013,1,,,,112.382,Armenia,2013-01-01,New Year's Day,Public holiday
ARM,2013,1,,,,112.382,Armenia,2013-01-02,New Year's Day (Day 2),Public holiday
ARM,2013,1,,,,112.382,Armenia,2013-01-03,New Year's Day (Day 3),Public holiday
ARM,2013,1,,,,112.382,Armenia,2013-01-04,New Year's Day (Day 4),Public holiday
ARM,2013,1,,,,112.382,Armenia,2013-01-05,Christmas Eve,Public holiday
ARM,2013,1,,,,112.382,Armenia,2013-01-06,Christmas Day,Public holiday
ARM,2013,1,,,,112.382,Armenia,2013-01-07,Christmas Remembrance Day,Public holiday
ARM,2013,1,,,,112.382,Armenia,2013-01-28,Army Day,Public holiday
ARM,2013,2,,,,91.17,Armenia,2013-02-07,Feast of Saint Vartan,Observance
ARM,2013,2,,,,91.17,Armenia,2013-02-14,Valentine's Day,Observance
ARM,2013,3,,,,102.915,Armenia,2013-03-29,Good Friday,Observance
ARM,2013,3,,,,102.915,Armenia,2013-03-30,Holy Saturday,Observance
ARM,2013,3,,,,102.915,Armenia,2013-03-31,Easter Sunday,Observance
ARM,2013,3,,,,102.915,Armenia,2013-03-08,International Women's Day,Public holiday
ARM,2013,4,,,,116.846,Armenia,2013-04-01,Easter Monday,Observance
ARM,2013,4,,,,116.846,Armenia,2013-04-07,Motherhood and Beauty Day,Observance
ARM,2013,4,,,,116.846,Armenia,2013-04-24,Genocide Remembrance Day,Public holiday
ARM,2013,5,,,,125.114,Armenia,2013-05-08,Yerkrapah Day,Observance
ARM,2013,5,,,,125.114,Armenia,2013-05-01,Labour Day/May Day,Public holiday
ARM,2013,5,,,,125.114,Armenia,2013-05-09,Victory and Peace Day,Public holiday
ARM,2013,5,,,,125.114,Armenia,2013-05-28,Republic Day,Public holiday
ARM,2013,6,,,,145.066,Armenia,2013-06-01,Children's Day,Observance
ARM,2013,6,,,,145.066,Armenia,2013-06-16,Fathers' Day,Observance
ARM,2013,7,,,,179.581,Armenia,2013-07-05,Constitution Day,Public holiday
ARM,2013,7,,,,179.581,Armenia,2013-07-07,Vardavar,Public holiday
ARM,2013,8,,,,197.731,,,,
ARM,2013,9,,,,169.613,Armenia,2013-09-01,Knowledge and Literature Day,Observance
ARM,2013,9,,,,169.613,Armenia,2013-09-21,Independence Day,Public holiday
ARM,2013,10,,,,162.383,Armenia,2013-10-12,Translators' Day,Observance
ARM,2013,10,,,,162.383,Armenia,2013-10-31,Halloween,Observance
ARM,2013,11,,,,135.59,,,,
ARM,2013,12,,,,153.319,Armenia,2013-12-07,Spitak Remembrance Day,Observance
ARM,2013,12,,,,153.319,Armenia,2013-12-31,New Year's Eve,Public holiday
ARM,2014,1,,,,128.986,Armenia,2014-01-01,New Year's Day,Public holiday
ARM,2014,1,,,,128.986,Armenia,2014-01-02,New Year's Day (Day 2),Public holiday
ARM,2014,1,,,,128.986,Armenia,2014-01-03,New Year's Day (Day 3),Public holiday
ARM,2014,1,,,,128.986,Armenia,2014-01-04,New Year's Day (Day 4),Public holiday
ARM,2014,1,,,,128.986,Armenia,2014-01-05,Christmas Eve,Public holiday
ARM,2014,1,,,,128.986,Armenia,2014-01-06,Christmas Day,Public holiday
ARM,2014,1,,,,128.986,Armenia,2014-01-07,Christmas Remembrance Day,Public holiday
ARM,2014,1,,,,128.986,Armenia,2014-01-27,Army Day holiday,Public holiday
ARM,2014,1,,,,128.986,Armenia,2014-01-28,Army Day,Public holiday
ARM,2014,2,,,,100.356,Armenia,2014-02-14,Valentine's Day,Observance
ARM,2014,2,,,,100.356,Armenia,2014-02-27,Feast of Saint Vartan,Observance
ARM,2014,2,,,,100.356,Armenia,2014-02-01,Special Working Day,Working day (replacement)
ARM,2014,3,,,,121.958,Armenia,2014-03-08,International Women's Day,Public holiday
ARM,2014,4,,,,136.73,Armenia,2014-04-07,Motherhood and Beauty Day,Observance
ARM,2014,4,,,,136.73,Armenia,2014-04-18,Good Friday,Observance
ARM,2014,4,,,,136.73,Armenia,2014-04-19,Holy Saturday,Observance
ARM,2014,4,,,,136.73,Armenia,2014-04-20,Easter Sunday,Observance
ARM,2014,4,,,,136.73,Armenia,2014-04-21,Easter Monday,Public holiday
ARM,2014,4,,,,136.73,Armenia,2014-04-24,Genocide Remembrance Day,Public holiday
ARM,2014,4,,,,136.73,Armenia,2014-04-26,Special Working Day,Working day (replacement)
ARM,2014,5,,,,171.431,Armenia,2014-05-08,Yerkrapah Day,Observance
ARM,2014,5,,,,171.431,Armenia,2014-05-01,Labour Day/May Day,Public holiday
ARM,2014,5,,,,171.431,Armenia,2014-05-02,Labour Day/May Day holiday,Public holiday
ARM,2014,5,,,,171.431,Armenia,2014-05-09,Victory and Peace Day,Public holiday
ARM,2014,5,,,,171.431,Armenia,2014-05-28,Republic Day,Public holiday
ARM,2014,5,,,,171.431,Armenia,2014-05-31,Special Working Day,Working day (replacement)
ARM,2014,6,,,,208.408,Armenia,2014-06-01,Children's Day,Observance
ARM,2014,6,,,,208.408,Armenia,2014-06-15,Fathers' Day,Observance
ARM,2014,7,,,,242.098,Armenia,2014-07-05,Constitution Day,Public holiday
ARM,2014,7,,,,242.098,Armenia,2014-07-27,Vardavar,Public holiday
ARM,2014,7,,,,242.098,Armenia,2014-07-28,Vardavar holiday,Public holiday
ARM,2014,8,,,,265.54,Armenia,2014-08-18,Extra holiday,Public holiday
ARM,2014,8,,,,265.54,Armenia,2014-08-23,Special Working Day,Working day (replacement)
ARM,2014,9,,,,197.602,Armenia,2014-09-01,Knowledge and Literature Day,Observance
ARM,2014,9,,,,197.602,Armenia,2014-09-15,Extra holiday,Public holiday
ARM,2014,9,,,,197.602,Armenia,2014-09-21,Independence Day,Public holiday
ARM,2014,9,,,,197.602,Armenia,2014-09-20,Special Working Day,Working day (replacement)
ARM,2014,10,,,,179.602,Armenia,2014-10-11,Translators' Day,Observance
ARM,2014,10,,,,179.602,Armenia,2014-10-31,Halloween,Observance
ARM,2014,11,,,,144.096,,,,
ARM,2014,12,,,,148.251,Armenia,2014-12-07,Spitak Remembrance Day,Observance
ARM,2014,12,,,,148.251,Armenia,2014-12-31,New Year's Eve,Public holiday
ARM,2015,1,,,,131.916,Armenia,2015-01-01,New Year's Day,Public holiday
ARM,2015,1,,,,131.916,Armenia,2015-01-02,New Year's Day (Day 2),Public holiday
ARM,2015,1,,,,131.916,Armenia,2015-01-03,New Year's Day (Day 3),Public holiday
ARM,2015,1,,,,131.916,Armenia,2015-01-04,New Year's Day (Day 4),Public holiday
ARM,2015,1,,,,131.916,Armenia,2015-01-05,Christmas Eve,Public holiday
ARM,2015,1,,,,131.916,Armenia,2015-01-06,Christmas Day,Public holiday
ARM,2015,1,,,,131.916,Armenia,2015-01-07,Christmas Remembrance Day,Public holiday
ARM,2015,1,,,,131.916,Armenia,2015-01-28,Army Day,Public holiday
ARM,2015,2,,,,99.275,Armenia,2015-02-12,Feast of Saint Vartan,Observance
ARM,2015,2,,,,99.275,Armenia,2015-02-14,Valentine's Day,Observance
ARM,2015,3,,,,117.288,Armenia,2015-03-08,International Women's Day,Public holiday
ARM,2015,4,,,,144.4,Armenia,2015-04-03,Good Friday,Observance
ARM,2015,4,,,,144.4,Armenia,2015-04-04,Holy Saturday,Observance
ARM,2015,4,,,,144.4,Armenia,2015-04-05,Easter Sunday,Observance
ARM,2015,4,,,,144.4,Armenia,2015-04-06,Easter Monday,Observance
ARM,2015,4,,,,144.4,Armenia,2015-04-07,Motherhood and Beauty Day,Observance
ARM,2015,4,,,,144.4,Armenia,2015-04-24,Genocide Remembrance Day,Public holiday
ARM,2015,5,,,,158.292,Armenia,2015-05-08,Yerkrapah Day,Observance
ARM,2015,5,,,,158.292,Armenia,2015-05-01,Labour Day/May Day,Public holiday
ARM,2015,5,,,,158.292,Armenia,2015-05-09,Victory and Peace Day,Public holiday
ARM,2015,5,,,,158.292,Armenia,2015-05-28,Republic Day,Public holiday
ARM,2015,6,,,,176.791,Armenia,2015-06-01,Children's Day,Observance
ARM,2015,6,,,,176.791,Armenia,2015-06-21,Fathers' Day,Observance
ARM,2015,7,,,,212.999,Armenia,2015-07-05,Constitution Day,Public holiday
ARM,2015,7,,,,212.999,Armenia,2015-07-12,Vardavar,Public holiday
ARM,2015,7,,,,212.999,Armenia,2015-07-13,Vardavar additional non-working day,Special holiday
ARM,2015,7,,,,212.999,Armenia,2015-07-18,Vardavar additional working day,Working day (replacement)
ARM,2015,8,,,,227.607,,,,
ARM,2015,9,,,,171.659,Armenia,2015-09-01,Knowledge and Literature Day,Observance
ARM,2015,9,,,,171.659,Armenia,2015-09-21,Independence Day,Public holiday
ARM,2015,10,,,,155.611,Armenia,2015-10-10,Translators' Day,Observance
ARM,2015,10,,,,155.611,Armenia,2015-10-31,Halloween,Observance
ARM,2015,11,,,,130.707,,,,
ARM,2015,12,,,,153.122,Armenia,2015-12-07,Spitak Remembrance Day,Observance
ARM,2015,12,,,,153.122,Armenia,2015-12-31,New Year's Eve,Public holiday
ARM,2016,1,,,,137.303,Armenia,2016-01-01,New Year's Day,Public holiday
ARM,2016,1,,,,137.303,Armenia,2016-01-02,New Year's Day (Day 2),Public holiday
ARM,2016,1,,,,137.303,Armenia,2016-01-03,New Year's Day (Day 3),Public holiday
ARM,2016,1,,,,137.303,Armenia,2016-01-04,New Year's Day (Day 4),Public holiday
ARM,2016,1,,,,137.303,Armenia,2016-01-05,Christmas Eve,Public holiday
ARM,2016,1,,,,137.303,Armenia,2016-01-06,Christmas Day,Public holiday
ARM,2016,1,,,,137.303,Armenia,2016-01-07,Christmas Remembrance Day,Public holiday
ARM,2016,1,,,,137.303,Armenia,2016-01-28,Army Day,Public holiday
ARM,2016,2,,,,113.729,Armenia,2016-02-04,Feast of Saint Vartan,Observance
ARM,2016,2,,,,113.729,Armenia,2016-02-14,Valentine's Day,Observance
ARM,2016,3,,,,133.666,Armenia,2016-03-25,Good Friday,Observance
ARM,2016,3,,,,133.666,Armenia,2016-03-26,Holy Saturday,Observance
ARM,2016,3,,,,133.666,Armenia,2016-03-27,Easter Sunday,Observance
ARM,2016,3,,,,133.666,Armenia,2016-03-28,Easter Monday,Observance
ARM,2016,3,,,,133.666,Armenia,2016-03-08,International Women's Day,Public holiday
ARM,2016,4,,,,131.829,Armenia,2016-04-07,Motherhood and Beauty Day,Observance
ARM,2016,4,,,,131.829,Armenia,2016-04-24,Genocide Remembrance Day,Public holiday
ARM,2016,5,,,,147.319,Armenia,2016-05-08,Yerkrapah Day,Observance
ARM,2016,5,,,,147.319,Armenia,2016-05-01,Labour Day/May Day,Public holiday
ARM,2016,5,,,,147.319,Armenia,2016-05-09,Victory and Peace Day,Public holiday
ARM,2016,5,,,,147.319,Armenia,2016-05-28,Republic Day,Public holiday
ARM,2016,6,,,,175.276,Armenia,2016-06-01,Children's Day,Observance
ARM,2016,6,,,,175.276,Armenia,2016-06-19,Fathers' Day,Observance
ARM,2016,7,,,,227.41,Armenia,2016-07-03,Vardavar,Public holiday
ARM,2016,7,,,,227.41,Armenia,2016-07-05,Constitution Day,Public holiday
ARM,2016,8,,,,255.252,,,,
ARM,2016,9,,,,220.716,Armenia,2016-09-01,Knowledge and Literature Day,Observance
ARM,2016,9,,,,220.716,Armenia,2016-09-21,Independence Day,Public holiday
ARM,2016,10,,,,205.426,Armenia,2016-10-08,Translators' Day,Observance
ARM,2016,10,,,,205.426,Armenia,2016-10-31,Halloween,Observance
ARM,2016,11,,,,168.596,,,,
ARM,2016,12,,,,189.018,Armenia,2016-12-07,Spitak Remembrance Day,Observance
ARM,2016,12,,,,189.018,Armenia,2016-12-31,New Year's Eve,Public holiday
ARM,2017,1,,,,168.741,Armenia,2017-01-01,New Year's Day,Public holiday
ARM,2017,1,,,,168.741,Armenia,2017-01-02,New Year's Day (Day 2),Public holiday
ARM,2017,1,,,,168.741,Armenia,2017-01-03,New Year's Day (Day 3),Public holiday
ARM,2017,1,,,,168.741,Armenia,2017-01-04,New Year's Day (Day 4),Public holiday
ARM,2017,1,,,,168.741,Armenia,2017-01-05,Christmas Eve,Public holiday
ARM,2017,1,,,,168.741,Armenia,2017-01-06,Christmas Day,Public holiday
ARM,2017,1,,,,168.741,Armenia,2017-01-07,Christmas Remembrance Day,Public holiday
ARM,2017,1,,,,168.741,Armenia,2017-01-28,Army Day,Public holiday
ARM,2017,2,,,,132.039,Armenia,2017-02-14,Valentine's Day,Observance
ARM,2017,2,,,,132.039,Armenia,2017-02-23,Feast of Saint Vartan,Observance
ARM,2017,3,,,,165.512,Armenia,2017-03-08,International Women's Day,Public holiday
ARM,2017,4,,,,183.108,Armenia,2017-04-07,Motherhood and Beauty Day,Observance
ARM,2017,4,,,,183.108,Armenia,2017-04-14,Good Friday,Observance
ARM,2017,4,,,,183.108,Armenia,2017-04-15,Holy Saturday,Observance
ARM,2017,4,,,,183.108,Armenia,2017-04-16,Easter Sunday,Observance
ARM,2017,4,,,,183.108,Armenia,2017-04-17,Easter Monday,Observance
ARM,2017,4,,,,183.108,Armenia,2017-04-24,Genocide Remembrance Day,Public holiday
ARM,2017,5,,,,198.182,Armenia,2017-05-08,Yerkrapah Day,Observance
ARM,2017,5,,,,198.182,Armenia,2017-05-01,Labour Day/May Day,Public holiday
ARM,2017,5,,,,198.182,Armenia,2017-05-09,Victory and Peace Day,Public holiday
ARM,2017,5,,,,198.182,Armenia,2017-05-28,Republic Day,Public holiday
ARM,2017,6,,,,211.252,Armenia,2017-06-01,Children's Day,Observance
ARM,2017,6,,,,211.252,Armenia,2017-06-18,Fathers' Day,Observance
ARM,2017,7,,,,270.751,Armenia,2017-07-23,Vardavar,Observance
ARM,2017,7,,,,270.751,Armenia,2017-07-05,Constitution Day,Public holiday
ARM,2017,8,,,,281.345,,,,
ARM,2017,9,,,,245.364,Armenia,2017-09-01,Knowledge and Literature Day,Observance
ARM,2017,9,,,,245.364,Armenia,2017-09-21,Independence Day,Public holiday
ARM,2017,10,,,,220.726,Armenia,2017-10-14,Translators' Day,Observance
ARM,2017,10,,,,220.726,Armenia,2017-10-31,Halloween,Observance
ARM,2017,11,,,,178.748,,,,
ARM,2017,12,,,,192.482,Armenia,2017-12-07,Spitak Remembrance Day,Observance
ARM,2017,12,,,,192.482,Armenia,2017-12-31,New Year's Eve,Public holiday
AUS,2010,1,6568,4085,2483,,Australia,2010-01-01,New Year's Day,Public holiday
AUS,2010,1,6568,4085,2483,,Australia,2010-01-26,Australia Day,Public holiday
AUS,2010,2,5941,3911,2030,,Australia,2010-02-14,Chinese New Year,Observance
AUS,2010,2,5941,3911,2030,,Australia,2010-02-14,Valentine's Day,Observance
AUS,2010,3,6554,4408,2146,,Australia,2010-03-17,St Patrick's Day,Observance
AUS,2010,3,6554,4408,2146,,Australia,2010-03-21,Harmony Day,Observance
AUS,2010,3,6554,4408,2146,,Australia,2010-03-08,Canberra Day,Public holiday
AUS,2010,4,6415,4352,2063,,Australia,2010-04-03,Holy Saturday,Local holiday
AUS,2010,4,6415,4352,2063,,Australia,2010-04-04,Easter Sunday,Observance
AUS,2010,4,6415,4352,2063,,Australia,2010-04-02,Good Friday,Public holiday
AUS,2010,4,6415,4352,2063,,Australia,2010-04-05,Easter Monday,Public holiday
AUS,2010,4,6415,4352,2063,,Australia,2010-04-25,ANZAC Day,Public holiday
AUS,2010,5,6040,4153,1886,,Australia,2010-05-09,Mother's Day,Observance
AUS,2010,5,6040,4153,1886,,Australia,2010-05-26,National Sorry Day,Observance
AUS,2010,6,6254,4158,2096,,Australia,2010-06-14,Queen's Birthday,Local holiday
AUS,2010,6,6254,4158,2096,,Australia,2010-06-06,Queensland Day,Local observance
AUS,2010,7,7034,4633,2401,,Australia,2010-07-04,First Day of NAIDOC Week,Observance
AUS,2010,8,6733,4519,2214,,,,,
AUS,2010,9,6930,4613,2316,,Australia,2010-09-05,Father's Day,Observance
AUS,2010,10,7205,4832,2373,,Australia,2010-10-31,Halloween,Observance
AUS,2010,11,6804,4598,2206,,Australia,2010-11-05,Diwali/Deepavali,Observance
AUS,2010,11,6804,4598,2206,,Australia,2010-11-11,Remembrance Day,Observance
AUS,2010,11,6804,4598,2206,,Australia,2010-11-28,First Sunday of Advent,Observance
AUS,2010,12,7269,4692,2577,,Australia,2010-12-24,Christmas Eve,Observance
AUS,2010,12,7269,4692,2577,,Australia,2010-12-31,New Year's Eve,Observance
AUS,2010,12,7269,4692,2577,,Australia,2010-12-25,Christmas Day,Public holiday
AUS,2010,12,7269,4692,2577,,Australia,2010-12-26,Boxing Day,Public holiday
AUS,2010,12,7269,4692,2577,,Australia,2010-12-27,Christmas/Boxing Day Holiday,Public holiday
AUS,2010,12,7269,4692,2577,,Australia,2010-12-28,Christmas/Boxing Day Holiday,Public holiday
AUS,2011,1,7096,4387,2709,,Australia,2011-01-01,New Year's Day,Public holiday
AUS,2011,1,7096,4387,2709,,Australia,2011-01-26,Australia Day,Public holiday
AUS,2011,2,6043,3923,2120,,Australia,2011-02-03,Chinese New Year,Observance
AUS,2011,2,6043,3923,2120,,Australia,2011-02-14,Valentine's Day,Observance
AUS,2011,3,6647,4535,2112,,Australia,2011-03-17,St Patrick's Day,Observance
AUS,2011,3,6647,4535,2112,,Australia,2011-03-21,Harmony Day,Observance
AUS,2011,3,6647,4535,2112,,Australia,2011-03-14,Canberra Day,Public holiday
AUS,2011,4,6810,4525,2285,,Australia,2011-04-23,Holy Saturday,Local holiday
AUS,2011,4,6810,4525,2285,,Australia,2011-04-24,Easter Sunday,Observance
AUS,2011,4,6810,4525,2285,,Australia,2011-04-22,Good Friday,Public holiday
AUS,2011,4,6810,4525,2285,,Australia,2011-04-25,ANZAC Day,Public holiday
AUS,2011,4,6810,4525,2285,,Australia,2011-04-25,Easter Monday,Public holiday
AUS,2011,4,6810,4525,2285,,Australia,2011-04-26,Additional Public Holiday,Public holiday
